season,date,round,home_team,away_team,home_matches_before,away_matches_before,home_avg_goals_for,home_avg_goals_against,away_avg_goals_for,away_avg_goals_against,home_win_rate,away_win_rate,home_home_win_rate,away_away_win_rate,home_recent_points_5,away_recent_points_5,home_days_since_match,away_days_since_match,result,home_has_previous_match,away_has_previous_match,home_days_since_match_capped,away_days_since_match_capped
2022-23,2022-10-05,Group stage,Sevilla,Dortmund,40,87,1.25,1.35,1.735632183908046,1.3793103448275863,0.35,0.45977011494252873,0.5,0.3488372093023256,4,6,21,21,A,1,1,21,21
2022-23,2022-10-11,Group stage,Celtic,RB Leipzig,29,33,0.8275862068965517,2.3448275862068964,1.696969696969697,1.8181818181818181,0.1724137931034483,0.45454545454545453,0.21428571428571427,0.4,1,9,6,6,A,1,1,6,6
2022-23,2022-10-11,Group stage,Dinamo Zagreb,RB Salzburg,33,23,0.5757575757575758,2.484848484848485,1.6956521739130435,2.0,0.09090909090909091,0.30434782608695654,0.1875,0.18181818181818182,3,6,6,6,D,1,1,6,6
2022-23,2022-10-11,Group stage,Dortmund,Sevilla,88,41,1.7613636363636365,1.375,1.2439024390243902,1.4146341463414633,0.4659090909090909,0.34146341463414637,0.5681818181818182,0.2,9,4,6,6,D,1,1,6,6
2022-23,2022-10-11,Group stage,FC Copenhagen,Manchester City,23,105,0.782608695652174,1.3043478260869565,2.066666666666667,1.1904761904761905,0.2608695652173913,0.5619047619047619,0.36363636363636365,0.49019607843137253,5,12,6,6,D,1,1,6,6
2022-23,2022-10-11,Group stage,Maccabi Haifa,Juventus,3,97,0.6666666666666666,2.6666666666666665,1.556701030927835,0.9587628865979382,0.0,0.5463917525773195,0.0,0.46808510638297873,0,4,6,6,H,1,1,6,6
2022-23,2022-10-11,Group stage,Milan,Chelsea,43,99,1.186046511627907,1.302325581395349,1.9090909090909092,0.9696969696969697,0.27906976744186046,0.5353535353535354,0.3333333333333333,0.46,7,7,6,6,A,1,1,6,6
2022-23,2022-10-11,Group stage,Paris SG,Benfica,98,83,2.142857142857143,1.0918367346938775,1.1686746987951808,1.4698795180722892,0.5714285714285714,0.3493975903614458,0.6458333333333334,0.21951219512195122,10,8,6,6,D,1,1,6,6
2022-23,2022-10-11,Group stage,Shakhtar D.,Real Madrid,79,144,1.3670886075949367,1.6962025316455696,2.3194444444444446,0.9930555555555556,0.3291139240506329,0.6666666666666666,0.358974358974359,0.5915492957746479,5,15,6,6,D,1,1,6,6
2022-23,2022-10-12,Group stage,Atlético Madrid,Club Brugge,92,33,1.3043478260869565,0.8695652173913043,1.0,1.8484848484848484,0.4891304347826087,0.21212121212121213,0.6363636363636364,0.25,4,9,8,8,D,1,1,8,8
2022-23,2022-10-12,Group stage,Barcelona,Inter,128,47,2.078125,1.0,1.3404255319148937,1.3617021276595744,0.6171875,0.40425531914893614,0.765625,0.391304347826087,4,9,8,8,D,1,1,8,8
2022-23,2022-10-12,Group stage,Leverkusen,Porto,47,81,1.2340425531914894,1.5106382978723405,1.5061728395061729,1.2592592592592593,0.3404255319148936,0.4567901234567901,0.5217391304347826,0.325,6,3,8,8,A,1,1,8,8
2022-23,2022-10-12,Group stage,Napoli,Ajax,45,65,1.8,1.3333333333333333,1.5692307692307692,1.4153846153846155,0.4666666666666667,0.4,0.6363636363636364,0.375,10,4,8,8,H,1,1,8,8
2022-23,2022-10-12,Group stage,Rangers,Liverpool,9,66,0.3333333333333333,1.6666666666666667,2.0454545454545454,1.121212121212121,0.1111111111111111,0.5757575757575758,0.25,0.5151515151515151,1,9,8,8,A,1,1,8,8
2022-23,2022-10-12,Group stage,Sporting CP,Marseille,29,33,1.5517241379310345,1.7241379310344827,1.0,1.393939393939394,0.3448275862068966,0.30303030303030304,0.5,0.25,7,6,8,8,A,1,1,8,8
2022-23,2022-10-12,Group stage,Tottenham,Frankfurt,48,3,1.7291666666666667,1.4375,0.3333333333333333,1.0,0.4375,0.3333333333333333,0.5833333333333334,1.0,4,4,8,8,H,1,1,8,8
2022-23,2022-10-12,Group stage,Viktoria Plzeň,Bayern Munich,21,134,0.8571428571428571,2.6666666666666665,2.5522388059701493,0.9477611940298507,0.19047619047619047,0.7014925373134329,0.2,0.6029411764705882,6,10,8,8,A,1,1,8,8
2022-23,2022-10-25,Group stage,Benfica,Juventus,84,98,1.1666666666666667,1.4642857142857142,1.5408163265306123,0.9693877551020408,0.34523809523809523,0.5408163265306123,0.47619047619047616,0.4583333333333333,9,3,14,14,H,1,1,14,14
2022-23,2022-10-25,Group stage,Celtic,Shakhtar D.,30,80,0.8,2.3333333333333335,1.3625,1.6875,0.16666666666666666,0.325,0.2,0.3,1,6,14,14,D,1,1,14,14
2022-23,2022-10-25,Group stage,Dinamo Zagreb,Milan,34,44,0.5882352941176471,2.4411764705882355,1.1590909090909092,1.3181818181818181,0.08823529411764706,0.2727272727272727,0.17647058823529413,0.22727272727272727,4,4,14,14,A,1,1,14,14
2022-23,2022-10-25,Group stage,Dortmund,Manchester City,89,106,1.752808988764045,1.3707865168539326,2.047169811320755,1.179245283018868,0.4606741573033708,0.5566037735849056,0.5555555555555556,0.4807692307692308,10,10,14,14,D,1,1,14,14
2022-23,2022-10-25,Group stage,Paris SG,Maccabi Haifa,99,4,2.1313131313131315,1.0909090909090908,1.0,2.0,0.5656565656565656,0.25,0.6326530612244898,0.0,8,3,14,14,H,1,1,14,14
2022-23,2022-10-25,Group stage,RB Leipzig,Real Madrid,34,145,1.7058823529411764,1.7647058823529411,2.310344827586207,0.993103448275862,0.47058823529411764,0.6620689655172414,0.5,0.5833333333333334,9,13,14,14,H,1,1,14,14
2022-23,2022-10-25,Group stage,RB Salzburg,Chelsea,24,100,1.6666666666666667,1.9583333333333333,1.91,0.96,0.2916666666666667,0.54,0.4166666666666667,0.47058823529411764,6,10,14,14,A,1,1,14,14
2022-23,2022-10-25,Group stage,Sevilla,FC Copenhagen,42,24,1.2380952380952381,1.4047619047619047,0.75,1.25,0.3333333333333333,0.25,0.47619047619047616,0.16666666666666666,2,5,14,14,H,1,1,14,14
2022-23,2022-10-26,Group stage,Ajax,Liverpool,66,67,1.5757575757575757,1.4545454545454546,2.1194029850746268,1.1194029850746268,0.3939393939393939,0.582089552238806,0.42424242424242425,0.5294117647058824,3,9,14,14,A,1,1,14,14
2022-23,2022-10-26,Group stage,Atlético Madrid,Leverkusen,93,48,1.2903225806451613,0.8602150537634409,1.2083333333333333,1.5416666666666667,0.4838709677419355,0.3333333333333333,0.6222222222222222,0.16666666666666666,5,3,14,14,D,1,1,14,14
2022-23,2022-10-26,Group stage,Barcelona,Bayern Munich,129,135,2.0852713178294575,1.0155038759689923,2.562962962962963,0.9555555555555556,0.6124031007751938,0.7037037037037037,0.7538461538461538,0.6086956521739131,4,13,14,14,A,1,1,14,14
2022-23,2022-10-26,Group stage,Club Brugge,Porto,34,82,0.9705882352941176,1.7941176470588236,1.524390243902439,1.2439024390243902,0.20588235294117646,0.4634146341463415,0.17647058823529413,0.34146341463414637,10,6,14,14,A,1,1,14,14
2022-23,2022-10-26,Group stage,Frankfurt,Marseille,4,34,0.75,1.5,1.0294117647058822,1.3529411764705883,0.25,0.3235294117647059,0.0,0.29411764705882354,4,6,14,14,H,1,1,14,14
2022-23,2022-10-26,Group stage,Inter,Viktoria Plzeň,48,22,1.375,1.3958333333333333,0.9090909090909091,2.727272727272727,0.3958333333333333,0.18181818181818182,0.4166666666666667,0.18181818181818182,10,3,14,14,H,1,1,14,14
2022-23,2022-10-26,Group stage,Napoli,Rangers,46,10,1.8478260869565217,1.3478260869565217,0.4,2.2,0.4782608695652174,0.1,0.6521739130434783,0.0,12,1,14,14,H,1,1,14,14
2022-23,2022-10-26,Group stage,Tottenham,Sporting CP,49,30,1.7551020408163265,1.4489795918367347,1.5,1.7333333333333334,0.4489795918367347,0.3333333333333333,0.6,0.2,7,7,14,14,D,1,1,14,14
2022-23,2022-11-01,Group stage,Bayern Munich,Inter,136,49,2.5661764705882355,0.9485294117647058,1.4285714285714286,1.3673469387755102,0.7058823529411765,0.40816326530612246,0.803030303030303,0.375,15,10,6,6,H,1,1,6,6
2022-23,2022-11-01,Group stage,Leverkusen,Club Brugge,49,35,1.2244897959183674,1.5510204081632653,0.9428571428571428,1.8571428571428572,0.32653061224489793,0.2,0.5,0.23529411764705882,4,10,6,6,D,1,1,6,6
2022-23,2022-11-01,Group stage,Liverpool,Napoli,68,47,2.1323529411764706,1.1029411764705883,1.872340425531915,1.3191489361702127,0.5882352941176471,0.48936170212765956,0.6363636363636364,0.30434782608695654,12,15,6,6,H,1,1,6,6
2022-23,2022-11-01,Group stage,Marseille,Tottenham,35,50,1.0285714285714285,1.3714285714285714,1.74,1.44,0.3142857142857143,0.44,0.35294117647058826,0.2916666666666667,6,8,6,6,A,1,1,6,6
2022-23,2022-11-01,Group stage,Porto,Atlético Madrid,83,94,1.5542168674698795,1.2289156626506024,1.297872340425532,0.8723404255319149,0.46987951807228917,0.4787234042553192,0.5853658536585366,0.3541666666666667,9,5,6,6,H,1,1,6,6
2022-23,2022-11-01,Group stage,Rangers,Ajax,11,67,0.36363636363636365,2.272727272727273,1.5522388059701493,1.4776119402985075,0.09090909090909091,0.3880597014925373,0.2,0.36363636363636365,0,3,6,6,A,1,1,6,6
2022-23,2022-11-01,Group stage,Sporting CP,Frankfurt,31,5,1.4838709677419355,1.7096774193548387,1.0,1.4,0.3225806451612903,0.4,0.4666666666666667,0.5,7,7,6,6,A,1,1,6,6
2022-23,2022-11-01,Group stage,Viktoria Plzeň,Barcelona,23,130,0.8695652173913043,2.782608695652174,2.0692307692307694,1.0307692307692307,0.17391304347826086,0.6076923076923076,0.18181818181818182,0.46875,0,4,6,6,A,1,1,6,6
2022-23,2022-11-02,Group stage,Chelsea,Dinamo Zagreb,101,35,1.9108910891089108,0.9603960396039604,0.5714285714285714,2.4857142857142858,0.5445544554455446,0.08571428571428572,0.6122448979591837,0.0,10,4,8,8,H,1,1,8,8
2022-23,2022-11-02,Group stage,FC Copenhagen,Dortmund,25,90,0.72,1.32,1.7333333333333334,1.3555555555555556,0.24,0.45555555555555555,0.3333333333333333,0.36363636363636365,2,8,8,8,D,1,1,8,8
2022-23,2022-11-02,Group stage,Juventus,Paris SG,99,100,1.5555555555555556,1.0,2.18,1.1,0.5353535353535354,0.57,0.62,0.5,3,11,8,8,A,1,1,8,8
2022-23,2022-11-02,Group stage,Maccabi Haifa,Benfica,5,85,1.2,3.0,1.2,1.4823529411764707,0.2,0.35294117647058826,0.5,0.21428571428571427,3,11,8,8,A,1,1,8,8
2022-23,2022-11-02,Group stage,Manchester City,Sevilla,107,43,2.02803738317757,1.1682242990654206,1.2790697674418605,1.372093023255814,0.5514018691588785,0.3488372093023256,0.6296296296296297,0.19047619047619047,11,5,8,8,H,1,1,8,8
2022-23,2022-11-02,Group stage,Milan,RB Salzburg,45,25,1.2222222222222223,1.288888888888889,1.64,1.96,0.28888888888888886,0.28,0.3181818181818182,0.16666666666666666,7,6,8,8,H,1,1,8,8
2022-23,2022-11-02,Group stage,Real Madrid,Celtic,146,31,2.308219178082192,1.0068493150684932,0.8064516129032258,2.2903225806451615,0.6575342465753424,0.16129032258064516,0.7397260273972602,0.13333333333333333,10,2,8,8,H,1,1,8,8
2022-23,2022-11-02,Group stage,Shakhtar D.,RB Leipzig,81,35,1.3580246913580247,1.6790123456790123,1.7428571428571429,1.7714285714285714,0.32098765432098764,0.4857142857142857,0.35,0.4375,6,9,8,8,A,1,1,8,8
2022-23,2023-02-14,Round of 16,Milan,Tottenham,46,51,1.2826086956521738,1.2608695652173914,1.7450980392156863,1.4313725490196079,0.30434782608695654,0.45098039215686275,0.34782608695652173,0.32,9,8,104,105,H,1,1,104,105
2022-23,2023-02-14,Round of 16,Paris SG,Bayern Munich,101,137,2.1782178217821784,1.099009900990099,2.562043795620438,0.9416058394160584,0.5742574257425742,0.708029197080292,0.64,0.6142857142857143,11,15,104,105,A,1,1,104,105
2022-23,2023-02-15,Round of 16,Club Brugge,Benfica,36,86,0.9166666666666666,1.8055555555555556,1.255813953488372,1.4767441860465116,0.19444444444444445,0.36046511627906974,0.16666666666666666,0.23255813953488372,8,11,106,105,A,1,1,106,105
2022-23,2023-02-15,Round of 16,Dortmund,Chelsea,91,102,1.7252747252747254,1.3516483516483517,1.911764705882353,0.9607843137254902,0.45054945054945056,0.5490196078431373,0.5434782608695652,0.4807692307692308,6,13,105,105,H,1,1,105,105
2022-23,2023-02-21,Round of 16,Frankfurt,Napoli,6,48,1.1666666666666667,1.3333333333333333,1.8333333333333333,1.3333333333333333,0.5,0.4791666666666667,0.3333333333333333,0.2916666666666667,10,12,112,112,A,1,1,112,112
2022-23,2023-02-21,Round of 16,Liverpool,Real Madrid,69,147,2.130434782608696,1.0869565217391304,2.326530612244898,1.0068027210884354,0.5942028985507246,0.6598639455782312,0.6470588235294118,0.5753424657534246,15,10,112,111,A,1,1,112,111
2022-23,2023-02-22,Round of 16,Inter,Porto,50,84,1.4,1.38,1.5595238095238095,1.2261904761904763,0.4,0.47619047619047616,0.44,0.35714285714285715,10,12,113,113,H,1,1,113,113
2022-23,2023-02-22,Round of 16,RB Leipzig,Manchester City,36,108,1.8055555555555556,1.7222222222222223,2.037037037037037,1.1666666666666667,0.5,0.5555555555555556,0.5263157894736842,0.4716981132075472,12,11,112,112,D,1,1,112,112
2022-23,2023-03-07,Round of 16,Benfica,Club Brugge,87,37,1.264367816091954,1.4597701149425288,0.8918918918918919,1.8108108108108107,0.367816091954023,0.1891891891891892,0.4883720930232558,0.2222222222222222,11,5,20,20,H,1,1,20,20
2022-23,2023-03-07,Round of 16,Chelsea,Dortmund,103,92,1.8932038834951457,0.9611650485436893,1.7173913043478262,1.3369565217391304,0.5436893203883495,0.45652173913043476,0.62,0.35555555555555557,12,9,20,20,H,1,1,20,20
2022-23,2023-03-08,Round of 16,Bayern Munich,Paris SG,138,102,2.550724637681159,0.9347826086956522,2.156862745098039,1.0980392156862746,0.7101449275362319,0.5686274509803921,0.8059701492537313,0.5098039215686274,15,8,22,22,H,1,1,22,22
2022-23,2023-03-08,Round of 16,Tottenham,Milan,52,47,1.7115384615384615,1.4230769230769231,1.2765957446808511,1.2340425531914894,0.4423076923076923,0.3191489361702128,0.5769230769230769,0.2608695652173913,8,9,22,22,D,1,1,22,22
2022-23,2023-03-14,Round of 16,Manchester City,RB Leipzig,109,37,2.0275229357798166,1.165137614678899,1.7837837837837838,1.7027027027027026,0.5504587155963303,0.4864864864864865,0.6363636363636364,0.47058823529411764,9,13,20,20,H,1,1,20,20
2022-23,2023-03-14,Round of 16,Porto,Inter,85,51,1.5411764705882354,1.223529411764706,1.392156862745098,1.3529411764705883,0.47058823529411764,0.4117647058823529,0.5952380952380952,0.36,12,10,20,20,D,1,1,20,20
2022-23,2023-03-15,Round of 16,Napoli,Frankfurt,49,7,1.836734693877551,1.3061224489795917,1.0,1.4285714285714286,0.4897959183673469,0.42857142857142855,0.6666666666666666,0.6666666666666666,12,7,22,22,H,1,1,22,22
2022-23,2023-03-15,Round of 16,Real Madrid,Liverpool,148,70,2.3445945945945947,1.0135135135135136,2.1285714285714286,1.1428571428571428,0.6621621621621622,0.5857142857142857,0.7432432432432432,0.5428571428571428,10,12,22,22,H,1,1,22,22
2022-23,2023-04-11,Quarter-finals,Benfica,Inter,88,52,1.3068181818181819,1.4545454545454546,1.3653846153846154,1.3269230769230769,0.375,0.40384615384615385,0.5,0.34615384615384615,13,8,35,28,A,1,1,35,28
2022-23,2023-04-11,Quarter-finals,Manchester City,Bayern Munich,110,139,2.0727272727272728,1.1545454545454545,2.5467625899280577,0.9280575539568345,0.5545454545454546,0.7122302158273381,0.6428571428571429,0.6197183098591549,9,15,28,34,H,1,1,28,34
2022-23,2023-04-12,Quarter-finals,Milan,Napoli,48,50,1.25,1.2083333333333333,1.86,1.28,0.3125,0.5,0.375,0.32,10,12,35,28,H,1,1,35,28
2022-23,2023-04-12,Quarter-finals,Real Madrid,Chelsea,149,104,2.335570469798658,1.0067114093959733,1.8942307692307692,0.9519230769230769,0.6644295302013423,0.5480769230769231,0.7466666666666667,0.4716981132075472,10,12,28,36,H,1,1,28,36
2022-23,2023-04-18,Quarter-finals,Chelsea,Real Madrid,105,150,1.8761904761904762,0.9619047619047619,2.3333333333333335,1.0,0.5428571428571428,0.6666666666666666,0.6274509803921569,0.581081081081081,9,12,6,6,A,1,1,6,6
2022-23,2023-04-18,Quarter-finals,Napoli,Milan,51,49,1.8235294117647058,1.2745098039215685,1.2448979591836735,1.183673469387755,0.49019607843137253,0.32653061224489793,0.68,0.25,9,13,6,6,D,1,1,6,6
2022-23,2023-04-19,Quarter-finals,Bayern Munich,Manchester City,140,111,2.5285714285714285,0.9428571428571428,2.081081081081081,1.1441441441441442,0.7071428571428572,0.5585585585585585,0.8088235294117647,0.46296296296296297,12,11,8,8,D,1,1,8,8
2022-23,2023-04-19,Quarter-finals,Inter,Benfica,53,89,1.3773584905660377,1.3018867924528301,1.2921348314606742,1.4606741573033708,0.41509433962264153,0.3707865168539326,0.46153846153846156,0.25,10,12,8,8,D,1,1,8,8
2022-23,2023-05-09,Semi-finals,Real Madrid,Manchester City,151,112,2.3311258278145695,0.9933774834437086,2.0714285714285716,1.1428571428571428,0.6688741721854304,0.5535714285714286,0.75,0.45454545454545453,15,11,21,20,D,1,1,21,20
2022-23,2023-05-10,Semi-finals,Milan,Inter,50,54,1.24,1.18,1.4074074074074074,1.3333333333333333,0.32,0.4074074074074074,0.4,0.37037037037037035,11,8,22,21,A,1,1,22,21
2022-23,2023-05-16,Semi-finals,Inter,Milan,55,51,1.4181818181818182,1.309090909090909,1.2156862745098038,1.196078431372549,0.41818181818181815,0.3137254901960784,0.4444444444444444,0.24,11,8,6,6,H,1,1,6,6
2022-23,2023-05-17,Semi-finals,Manchester City,Real Madrid,113,152,2.061946902654867,1.1415929203539823,2.3223684210526314,0.993421052631579,0.5486725663716814,0.6644736842105263,0.6491228070175439,0.5866666666666667,9,13,8,8,H,1,1,8,8
2022-23,2023-06-10,Final,Manchester City,Inter,114,56,2.0789473684210527,1.131578947368421,1.4107142857142858,1.2857142857142858,0.5526315789473685,0.42857142857142855,0.6551724137931034,0.39285714285714285,11,11,24,25,H,1,1,24,25
2023-24,2023-09-19,Group stage,Barcelona,Antwerp,131,0,2.0839694656488548,1.0381679389312977,0.0,0.0,0.6106870229007634,0.0,0.7424242424242424,0.0,4,0,322,-1,H,1,0,322,0
2023-24,2023-09-19,Group stage,Feyenoord,Celtic,6,32,0.8333333333333334,2.3333333333333335,0.8125,2.375,0.16666666666666666,0.15625,0.3333333333333333,0.125,3,2,2113,321,H,1,1,365,321
2023-24,2023-09-19,Group stage,Lazio,Atlético Madrid,8,95,1.625,1.625,1.2947368421052632,0.8842105263157894,0.25,0.47368421052631576,0.5,0.3469387755102041,5,2,916,322,D,1,1,365,322
2023-24,2023-09-19,Group stage,Manchester City,Red Star,115,12,2.0695652173913044,1.1217391304347826,0.6666666666666666,3.0833333333333335,0.5565217391304348,0.16666666666666666,0.6610169491525424,0.0,11,3,101,1378,H,1,1,101,365
2023-24,2023-09-19,Group stage,Milan,Newcastle,52,0,1.1923076923076923,1.1923076923076923,0.0,0.0,0.3076923076923077,0.0,0.38461538461538464,0.0,5,0,126,-1,D,1,0,126,0
2023-24,2023-09-19,Group stage,Paris SG,Dortmund,103,93,2.1359223300970873,1.1067961165048543,1.6989247311827957,1.3440860215053763,0.5631067961165048,0.45161290322580644,0.6274509803921569,0.34782608695652173,7,6,195,196,H,1,1,195,196
2023-24,2023-09-19,Group stage,Shakhtar D.,Porto,82,86,1.3414634146341464,1.7073170731707317,1.5232558139534884,1.2093023255813953,0.3170731707317073,0.46511627906976744,0.34146341463414637,0.3488372093023256,3,10,321,189,A,1,1,321,189
2023-24,2023-09-19,Group stage,Young Boys,RB Leipzig,12,38,0.9166666666666666,2.0,1.736842105263158,1.8421052631578947,0.16666666666666666,0.47368421052631576,0.3333333333333333,0.4444444444444444,2,10,650,189,A,1,1,365,189
2023-24,2023-09-20,Group stage,Arsenal,PSV,56,20,1.8571428571428572,1.4642857142857142,0.9,1.55,0.5178571428571429,0.15,0.6071428571428571,0.0,7,2,2388,1744,H,1,1,365,365
2023-24,2023-09-20,Group stage,Bayern Munich,Manchester Utd,141,75,2.517730496453901,0.9432624113475178,1.5333333333333334,1.0133333333333334,0.7021276595744681,0.49333333333333335,0.7971014492753623,0.42105263157894735,10,6,154,554,H,1,1,154,365
2023-24,2023-09-20,Group stage,Benfica,RB Salzburg,90,26,1.3111111111111111,1.4777777777777779,1.5769230769230769,2.0384615384615383,0.36666666666666664,0.2692307692307692,0.4888888888888889,0.15384615384615385,10,5,154,322,A,1,1,154,322
2023-24,2023-09-20,Group stage,Braga,Napoli,12,52,1.0,2.0,1.8076923076923077,1.2692307692307692,0.3333333333333333,0.4807692307692308,0.3333333333333333,0.3076923076923077,3,7,3941,155,A,1,1,365,155
2023-24,2023-09-20,Group stage,Galatasaray,FC Copenhagen,42,26,0.9285714285714286,1.9523809523809523,0.7307692307692307,1.3076923076923077,0.21428571428571427,0.23076923076923078,0.2857142857142857,0.15384615384615385,1,3,1379,322,D,1,1,365,322
2023-24,2023-09-20,Group stage,Real Madrid,Union Berlin,153,0,2.30718954248366,1.0130718954248366,0.0,0.0,0.6601307189542484,0.0,0.7402597402597403,0.0,10,0,126,-1,H,1,0,126,0
2023-24,2023-09-20,Group stage,Real Sociedad,Inter,6,57,0.16666666666666666,1.6666666666666667,1.3859649122807018,1.280701754385965,0.0,0.42105263157894735,0.0,0.3793103448275862,1,10,3571,102,D,1,1,365,102
2023-24,2023-09-20,Group stage,Sevilla,Lens,44,0,1.2727272727272727,1.4090909090909092,0.0,0.0,0.3409090909090909,0.0,0.5,0.0,5,0,322,-1,D,1,0,322,0
2023-24,2023-10-03,Group stage,FC Copenhagen,Bayern Munich,27,142,0.7777777777777778,1.3333333333333333,2.528169014084507,0.9577464788732394,0.2222222222222222,0.704225352112676,0.3076923076923077,0.6111111111111112,3,10,13,13,A,1,1,13,13
2023-24,2023-10-03,Group stage,Inter,Benfica,58,91,1.3793103448275863,1.2758620689655173,1.2967032967032968,1.4835164835164836,0.41379310344827586,0.3626373626373626,0.4642857142857143,0.24444444444444444,8,7,13,13,H,1,1,13,13
2023-24,2023-10-03,Group stage,Lens,Arsenal,1,57,1.0,1.0,1.894736842105263,1.4385964912280702,0.0,0.5263157894736842,0.0,0.42857142857142855,1,7,13,13,H,1,1,13,13
2023-24,2023-10-03,Group stage,Manchester Utd,Galatasaray,76,43,1.5526315789473684,1.0526315789473684,0.9534883720930233,1.9534883720930232,0.4868421052631579,0.20930232558139536,0.5675675675675675,0.14285714285714285,5,2,13,13,A,1,1,13,13
2023-24,2023-10-03,Group stage,Napoli,Real Madrid,53,154,1.8113207547169812,1.2641509433962264,2.2987012987012987,1.0064935064935066,0.49056603773584906,0.6623376623376623,0.6538461538461539,0.5789473684210527,10,10,13,13,A,1,1,13,13
2023-24,2023-10-03,Group stage,PSV,Sevilla,21,45,0.8571428571428571,1.6666666666666667,1.2666666666666666,1.4,0.14285714285714285,0.3333333333333333,0.3,0.18181818181818182,2,5,13,13,D,1,1,13,13
2023-24,2023-10-03,Group stage,RB Salzburg,Real Sociedad,27,7,1.5925925925925926,1.962962962962963,0.2857142857142857,1.5714285714285714,0.2962962962962963,0.0,0.38461538461538464,0.0,7,2,13,13,A,1,1,13,13
2023-24,2023-10-03,Group stage,Union Berlin,Braga,1,13,0.0,1.0,1.0,2.0,0.0,0.3076923076923077,0.0,0.3333333333333333,0,0,13,13,A,1,1,13,13
2023-24,2023-10-04,Group stage,Antwerp,Shakhtar D.,1,83,0.0,5.0,1.3373493975903614,1.7228915662650603,0.0,0.3132530120481928,0.0,0.2926829268292683,0,2,15,15,A,1,1,15,15
2023-24,2023-10-04,Group stage,Atlético Madrid,Feyenoord,96,7,1.2916666666666667,0.8854166666666666,1.0,2.0,0.46875,0.2857142857142857,0.6086956521739131,0.0,3,6,15,15,H,1,1,15,15
2023-24,2023-10-04,Group stage,Celtic,Lazio,33,9,0.7878787878787878,2.3636363636363638,1.5555555555555556,1.5555555555555556,0.15151515151515152,0.2222222222222222,0.1875,0.0,1,3,15,15,A,1,1,15,15
2023-24,2023-10-04,Group stage,Dortmund,Milan,94,53,1.6808510638297873,1.351063829787234,1.169811320754717,1.169811320754717,0.44680851063829785,0.3018867924528302,0.5531914893617021,0.23076923076923078,5,5,15,15,D,1,1,15,15
2023-24,2023-10-04,Group stage,Newcastle,Paris SG,1,104,0.0,0.0,2.1346153846153846,1.0961538461538463,0.0,0.5673076923076923,0.0,0.5,1,9,15,15,H,1,1,15,15
2023-24,2023-10-04,Group stage,Porto,Barcelona,87,132,1.5402298850574712,1.206896551724138,2.106060606060606,1.0303030303030303,0.47126436781609193,0.6136363636363636,0.5813953488372093,0.47692307692307695,10,7,15,15,A,1,1,15,15
2023-24,2023-10-04,Group stage,RB Leipzig,Manchester City,39,116,1.7692307692307692,1.8205128205128205,2.0775862068965516,1.1206896551724137,0.48717948717948717,0.5603448275862069,0.5,0.44642857142857145,10,11,15,15,A,1,1,15,15
2023-24,2023-10-04,Group stage,Red Star,Young Boys,13,13,0.6923076923076923,3.076923076923077,0.9230769230769231,2.076923076923077,0.15384615384615385,0.15384615384615385,0.3333333333333333,0.0,0,2,15,15,D,1,1,15,15
2023-24,2023-10-24,Group stage,Benfica,Real Sociedad,92,8,1.2826086956521738,1.4782608695652173,0.5,1.375,0.358695652173913,0.125,0.4782608695652174,0.25,4,5,21,21,A,1,1,21,21
2023-24,2023-10-24,Group stage,Braga,Real Madrid,14,155,1.1428571428571428,2.0,2.303225806451613,1.0129032258064516,0.35714285714285715,0.6645161290322581,0.2857142857142857,0.5844155844155844,3,10,21,21,A,1,1,21,21
2023-24,2023-10-24,Group stage,Galatasaray,Bayern Munich,44,143,1.0,1.9545454545454546,2.5244755244755246,0.958041958041958,0.22727272727272727,0.7062937062937062,0.2727272727272727,0.6164383561643836,5,10,21,21,A,1,1,21,21
2023-24,2023-10-24,Group stage,Inter,RB Salzburg,59,28,1.3728813559322033,1.2542372881355932,1.5357142857142858,1.9642857142857142,0.423728813559322,0.2857142857142857,0.4827586206896552,0.21428571428571427,10,4,21,21,H,1,1,21,21
2023-24,2023-10-24,Group stage,Lens,PSV,2,22,1.5,1.0,0.9090909090909091,1.6818181818181819,0.5,0.13636363636363635,1.0,0.0,4,2,21,21,D,1,1,21,21
2023-24,2023-10-24,Group stage,Manchester Utd,FC Copenhagen,77,28,1.5584415584415585,1.077922077922078,0.7857142857142857,1.3571428571428572,0.4805194805194805,0.21428571428571427,0.5526315789473685,0.14285714285714285,2,3,21,21,H,1,1,21,21
2023-24,2023-10-24,Group stage,Sevilla,Arsenal,46,58,1.2826086956521738,1.4130434782608696,1.8793103448275863,1.4482758620689655,0.32608695652173914,0.5172413793103449,0.4782608695652174,0.41379310344827586,6,6,21,21,A,1,1,21,21
2023-24,2023-10-24,Group stage,Union Berlin,Napoli,2,54,1.0,2.0,1.8148148148148149,1.2962962962962963,0.0,0.48148148148148145,0.0,0.3333333333333333,0,7,21,21,A,1,1,21,21
2023-24,2023-10-25,Group stage,Antwerp,Porto,2,88,1.0,4.0,1.5227272727272727,1.2045454545454546,0.0,0.4659090909090909,0.0,0.36363636363636365,0,7,21,21,A,1,1,21,21
2023-24,2023-10-25,Group stage,Barcelona,Shakhtar D.,133,84,2.0977443609022557,1.0225563909774436,1.3571428571428572,1.7261904761904763,0.6165413533834586,0.32142857142857145,0.746268656716418,0.30952380952380953,10,5,21,21,H,1,1,21,21
